"type","duration","distance","hour","day","month","year"
"scooter",481,1799,16,2,9,2018
"scooter",676,0,12,1,9,2018
"scooter",556,782,16,6,9,2018
"scooter",262,1052,14,4,9,2018
"scooter",292,1143,10,3,9,2018
"scooter",894,2409,12,1,9,2018
"scooter",245,867,14,5,9,2018
"scooter",483,1195,18,2,9,2018
"scooter",367,973,15,5,9,2018
"scooter",636,68,17,0,9,2018
"scooter",1253,2504,12,6,9,2018
"bicycle",1395,5568,12,6,9,2018
"scooter",1270,2218,11,5,9,2018
"scooter",448,357,20,1,9,2018
"scooter",358,0,18,6,9,2018
"scooter",295,800,19,0,9,2018
"scooter",150,303,10,2,9,2018
"scooter",64,20,15,0,9,2018
"scooter",1748,2208,16,5,9,2018
"scooter",519,1400,18,3,9,2018
"scooter",774,373,19,0,9,2018
"scooter",692,1481,13,0,9,2018
"scooter",115,0,17,0,9,2018
"scooter",2302,4977,12,6,9,2018
"scooter",177,133,20,2,9,2018
"scooter",597,1079,18,6,9,2018
"bicycle",145,274,22,3,9,2018
"scooter",265,971,19,2,9,2018
"bicycle",348,1287,21,6,9,2018
"scooter",1184,3206,16,6,9,2018
"scooter",203,664,8,2,9,2018
"scooter",254,1097,18,3,9,2018
"scooter",1368,3000,17,5,9,2018
"scooter",2523,3253,13,2,9,2018
"scooter",388,1144,19,0,9,2018
"scooter",467,1034,17,4,9,2018
"scooter",257,600,9,3,9,2018
"scooter",280,905,21,3,9,2018
"scooter",1413,4222,12,5,9,2018
"scooter",383,1140,21,5,9,2018
"scooter",575,1184,14,0,9,2018
"scooter",209,506,11,1,9,2018
"scooter",847,2249,19,3,9,2018
"scooter",607,2429,8,3,9,2018
"scooter",398,0,13,6,9,2018
"scooter",492,1077,20,2,9,2018
"scooter",435,254,19,6,9,2018
"scooter",231,164,9,3,9,2018
"scooter",622,1400,12,2,9,2018
"scooter",552,1871,11,3,9,2018
"scooter",183,347,17,3,9,2018
"scooter",386,1262,12,5,9,2018
"scooter",80,161,15,1,9,2018
"scooter",195,290,0,6,9,2018
"scooter",171,252,20,2,9,2018
"scooter",41,32,16,6,9,2018
"scooter",282,0,17,1,9,2018
"bicycle",1413,7178,14,6,9,2018
"scooter",931,1981,15,4,9,2018
"scooter",244,1309,16,1,9,2018
"scooter",563,1581,18,6,9,2018
"scooter",613,1095,18,0,9,2018
"scooter",1038,0,20,5,9,2018
"scooter",335,700,20,3,9,2018
"scooter",245,0,15,6,9,2018
"scooter",170,225,18,6,9,2018
"scooter",268,561,12,2,9,2018
"scooter",182,818,8,0,9,2018
"scooter",123,154,17,4,9,2018
"scooter",142,382,12,1,9,2018
"scooter",628,2439,6,1,9,2018
"scooter",193,380,16,3,9,2018
"scooter",1484,174,21,6,9,2018
"scooter",208,633,7,4,9,2018
"scooter",966,621,14,6,9,2018
"scooter",305,644,8,2,9,2018
"scooter",1747,2946,18,6,9,2018
"scooter",378,421,23,6,9,2018
"scooter",2336,2793,14,0,9,2018
"scooter",2700,5100,15,5,9,2018
"scooter",1599,6552,2,6,9,2018
"scooter",60,150,16,0,9,2018
"scooter",219,329,13,1,9,2018
"scooter",472,264,1,3,9,2018
"scooter",1713,5467,19,6,9,2018
"scooter",608,1254,10,0,9,2018
"scooter",209,582,8,2,9,2018
"scooter",625,0,13,5,9,2018
"scooter",219,358,12,3,9,2018
"scooter",238,711,9,4,9,2018
"scooter",322,1424,18,3,9,2018
"scooter",379,0,16,4,9,2018
"scooter",261,0,10,5,9,2018
"scooter",325,613,16,5,9,2018
"scooter",319,488,15,2,9,2018
"scooter",50,112,14,5,9,2018
"scooter",230,231,13,3,9,2018
"scooter",181,622,15,5,9,2018
"scooter",172,0,14,5,9,2018
"scooter",163,269,10,4,9,2018
"scooter",623,1060,16,6,9,2018
"scooter",164,728,19,1,9,2018
"scooter",965,0,17,5,9,2018
"scooter",1433,3589,16,0,9,2018
"scooter",412,1232,11,6,9,2018
"scooter",1483,2842,14,0,9,2018
"scooter",248,0,17,1,9,2018
"scooter",1622,4252,19,1,9,2018
"scooter",240,309,12,5,9,2018
"scooter",2387,3099,12,0,9,2018
"scooter",699,2481,7,3,9,2018
"scooter",262,0,12,4,9,2018
"scooter",206,0,19,6,9,2018
"scooter",706,1733,12,0,9,2018
"scooter",7,0,19,6,9,2018
"scooter",201,606,12,3,9,2018
"scooter",248,475,19,4,9,2018
"scooter",1696,3604,17,0,9,2018
"scooter",1050,2374,20,6,9,2018
"scooter",221,339,11,1,9,2018
"scooter",585,2030,14,0,9,2018
"scooter",314,0,13,3,9,2018
"scooter",298,1411,13,1,9,2018
"scooter",117,343,12,0,9,2018
"scooter",460,1700,15,6,9,2018
"scooter",1420,2321,18,6,9,2018
"scooter",1629,3943,12,1,9,2018
"scooter",1096,3377,17,0,9,2018
"scooter",377,865,8,4,9,2018
"scooter",549,846,16,6,9,2018
"scooter",623,884,17,3,9,2018
"scooter",213,627,18,3,9,2018
"scooter",655,1809,17,5,9,2018
"scooter",399,947,12,6,9,2018
"scooter",401,0,19,6,9,2018
"scooter",62,33,19,4,9,2018
"scooter",868,1818,15,6,9,2018
"scooter",269,1034,20,5,9,2018
"scooter",185,997,13,1,9,2018
"scooter",121,120,15,2,9,2018
"bicycle",652,1750,8,1,9,2018
"scooter",306,1521,14,5,9,2018
"scooter",287,626,9,4,9,2018
"scooter",3211,3987,14,0,9,2018
"scooter",1135,5608,15,3,9,2018
"scooter",375,0,9,1,9,2018
"scooter",539,1889,13,5,9,2018
"scooter",414,1034,14,6,9,2018
"bicycle",474,0,4,1,9,2018
"scooter",837,1816,12,6,9,2018
"scooter",677,2424,13,6,9,2018
"scooter",707,1034,16,6,9,2018
"scooter",31,36,17,6,9,2018
"scooter",371,673,19,6,9,2018
"scooter",760,0,10,4,9,2018
"scooter",1102,2354,14,4,9,2018
"scooter",704,0,13,4,9,2018
"scooter",313,1565,17,0,9,2018
"scooter",293,188,0,6,9,2018
"scooter",635,0,12,5,9,2018
"scooter",593,370,18,0,9,2018
"scooter",312,765,7,3,9,2018
"scooter",424,1239,8,2,9,2018
"scooter",218,361,15,4,9,2018
"scooter",583,900,18,0,9,2018
"scooter",410,1049,18,6,9,2018
"scooter",232,500,9,1,9,2018
"scooter",1480,1615,14,0,9,2018
"scooter",350,0,11,6,9,2018
"scooter",316,1258,6,5,9,2018
"scooter",158,300,13,2,9,2018
"scooter",370,661,16,6,9,2018
"scooter",281,1193,9,4,9,2018
"scooter",603,1578,8,1,9,2018
"scooter",200,411,18,6,9,2018
"scooter",244,23,12,0,9,2018
"scooter",203,0,14,3,9,2018
"scooter",198,281,12,3,9,2018
"scooter",279,481,9,4,9,2018
"scooter",309,965,13,0,9,2018
"scooter",807,3810,18,1,9,2018
"scooter",313,0,21,2,9,2018
"scooter",1380,6647,11,0,9,2018
"scooter",162,298,21,0,9,2018
"scooter",328,1026,11,5,9,2018
"scooter",260,444,13,4,9,2018
"scooter",241,971,18,5,9,2018
"scooter",343,1622,7,5,9,2018
"scooter",227,1232,19,4,9,2018
"scooter",553,2071,19,6,9,2018
"scooter",1357,1653,14,0,9,2018
"scooter",885,2114,14,5,9,2018
"scooter",397,0,15,2,9,2018
"scooter",453,1038,12,4,9,2018
"scooter",243,377,19,5,9,2018
"scooter",236,455,15,6,9,2018
"scooter",335,927,18,6,9,2018
"scooter",262,544,20,0,9,2018
"scooter",54,0,16,0,9,2018
"scooter",34,76,18,2,9,2018
"scooter",2287,11567,12,6,9,2018
"scooter",200,461,20,5,9,2018
"scooter",426,1379,13,6,9,2018
"scooter",1951,5548,13,0,9,2018
"scooter",703,1341,12,2,9,2018
"scooter",280,1100,10,5,9,2018
"scooter",330,1731,18,4,9,2018
"scooter",237,512,10,2,9,2018
"scooter",233,849,19,4,9,2018
"scooter",337,999,14,3,9,2018
"scooter",571,2232,12,6,9,2018
"scooter",404,1373,16,3,9,2018
"scooter",892,455,19,5,9,2018
"bicycle",1542,5472,7,4,9,2018
"scooter",468,1083,9,3,9,2018
"bicycle",2516,5890,13,6,9,2018
"scooter",414,899,16,1,9,2018
"scooter",661,2782,8,2,9,2018
"scooter",584,1274,12,3,9,2018
"scooter",211,505,19,4,9,2018
"scooter",2408,6447,16,4,9,2018
"scooter",334,1033,16,6,9,2018
"scooter",900,3,9,5,9,2018
"scooter",368,1181,9,3,9,2018
"scooter",116,0,12,2,9,2018
"scooter",562,1258,18,4,9,2018
"scooter",354,576,11,6,9,2018
"scooter",1429,746,20,0,9,2018
"scooter",533,1394,17,1,9,2018
"scooter",376,921,10,4,9,2018
"scooter",583,1779,16,4,9,2018
"scooter",350,1300,13,1,9,2018
"scooter",638,0,15,0,9,2018
"scooter",37,0,20,3,9,2018
"bicycle",191,756,21,2,9,2018
"scooter",1584,2008,20,0,9,2018
"scooter",192,600,14,3,9,2018
"scooter",297,0,16,2,9,2018
"scooter",326,1480,6,3,9,2018
"scooter",1031,2994,19,5,9,2018
"scooter",711,1050,18,0,9,2018
"scooter",13,0,18,1,9,2018
"scooter",430,1371,17,2,9,2018
"scooter",515,715,13,0,9,2018
"scooter",380,1400,20,5,9,2018
"scooter",351,251,13,2,9,2018
"scooter",1070,4146,18,0,9,2018
"scooter",171,1,13,5,9,2018
"scooter",779,1170,12,6,9,2018
"scooter",179,357,8,1,9,2018
"scooter",158,7,18,6,9,2018
"scooter",216,469,9,3,9,2018
"scooter",2307,1423,19,4,9,2018
"scooter",576,905,22,1,9,2018
"scooter",55,96,12,0,9,2018
"scooter",56,0,17,3,9,2018
"bicycle",153,354,13,1,9,2018
"scooter",1121,852,20,6,9,2018
"scooter",199,362,8,4,9,2018
"scooter",1236,3900,10,0,9,2018
"scooter",402,1233,14,6,9,2018
"scooter",803,0,19,0,9,2018
"bicycle",892,2366,22,6,9,2018
"scooter",463,689,11,2,9,2018
"scooter",4500,1400,19,5,9,2018
"scooter",234,724,17,4,9,2018
"bicycle",2344,8787,19,3,9,2018
"scooter",130,282,11,1,9,2018
"scooter",468,1512,16,2,9,2018
"scooter",182,1038,13,5,9,2018
"scooter",497,2029,9,5,9,2018
"scooter",2133,6582,12,6,9,2018
"scooter",305,1233,7,0,9,2018
"scooter",288,1003,8,5,9,2018
"scooter",340,907,17,2,9,2018
"scooter",624,1326,13,4,9,2018
"scooter",59,99,17,0,9,2018
"scooter",354,1784,17,4,9,2018
"scooter",717,1597,12,1,9,2018
"scooter",447,1695,16,5,9,2018
"scooter",806,2778,7,2,9,2018
"scooter",456,220,18,3,9,2018
"scooter",2041,2662,17,6,9,2018
"scooter",345,800,11,3,9,2018
"scooter",343,161,18,6,9,2018
"scooter",337,1368,9,0,9,2018
"scooter",1259,5463,23,4,9,2018
"scooter",231,197,15,6,9,2018
"scooter",1200,0,16,1,9,2018
"bicycle",3075,6164,19,4,9,2018
"scooter",205,959,16,0,9,2018
"scooter",544,1745,13,5,9,2018
"scooter",221,0,12,2,9,2018
"scooter",254,463,12,6,9,2018
"bicycle",211,917,9,3,9,2018
"scooter",341,1036,12,1,9,2018
"scooter",371,784,10,6,9,2018
"scooter",382,815,16,0,9,2018
"scooter",686,1019,23,6,9,2018
"scooter",40,0,12,0,9,2018
"scooter",3119,6176,13,2,9,2018
"scooter",333,1714,15,3,9,2018
"scooter",371,911,20,3,9,2018
"scooter",665,1411,17,4,9,2018
"scooter",484,1403,11,5,9,2018
"scooter",72,215,15,2,9,2018
"scooter",883,876,13,1,9,2018
"scooter",1134,2936,15,5,9,2018
"scooter",237,512,12,6,9,2018
"scooter",393,1103,17,5,9,2018
"scooter",630,1331,16,4,9,2018
"scooter",537,0,11,6,9,2018
"scooter",84,0,20,0,9,2018
"scooter",404,1353,11,5,9,2018
"scooter",475,1579,14,5,9,2018
"scooter",137,255,10,4,9,2018
"scooter",571,800,16,6,9,2018
"scooter",242,397,13,0,9,2018
"scooter",666,465,20,5,9,2018
"scooter",279,0,19,3,9,2018
"scooter",916,1910,20,6,9,2018
"scooter",352,885,10,1,9,2018
"scooter",412,1469,18,3,9,2018
"scooter",34,0,9,5,9,2018
"scooter",106,78,17,6,9,2018
"scooter",1222,2173,15,5,9,2018
"scooter",401,700,11,4,9,2018
"scooter",718,2525,22,4,9,2018
"scooter",313,388,20,3,9,2018
"scooter",647,651,20,0,9,2018
"scooter",229,1093,19,2,9,2018
"scooter",246,1116,13,3,9,2018
"scooter",1539,3417,16,3,9,2018
"scooter",294,896,16,2,9,2018
"scooter",467,0,15,4,9,2018
"scooter",232,398,13,0,9,2018
"scooter",143,223,12,1,9,2018
"scooter",365,188,14,0,9,2018
"scooter",2935,8100,15,6,9,2018
"scooter",677,1494,13,0,9,2018
"scooter",1032,2500,18,6,9,2018
"scooter",609,1503,13,5,9,2018
"scooter",776,0,13,0,9,2018
"scooter",293,1410,13,0,9,2018
"scooter",884,2606,14,0,9,2018
"scooter",535,1017,13,6,9,2018
"scooter",322,747,14,2,9,2018
"scooter",756,1914,20,4,9,2018
"scooter",155,355,19,3,9,2018
"scooter",590,1057,8,0,9,2018
"scooter",208,942,11,4,9,2018
"scooter",258,0,15,3,9,2018
"scooter",1914,367,12,4,9,2018
"scooter",758,0,15,0,9,2018
"scooter",366,1621,10,6,9,2018
"scooter",317,709,18,2,9,2018
"scooter",1643,3507,19,3,9,2018
"scooter",381,828,16,5,9,2018
"scooter",535,550,14,4,9,2018
"scooter",186,431,15,6,9,2018
"scooter",174,452,15,0,9,2018
"scooter",432,491,21,1,9,2018
"scooter",36,3,11,0,9,2018
"scooter",123,547,14,1,9,2018
"scooter",423,249,17,6,9,2018
"scooter",339,439,7,2,9,2018
"scooter",279,0,14,5,9,2018
"scooter",106,30,14,6,9,2018
"scooter",427,1032,20,4,9,2018
"scooter",310,905,18,5,9,2018
"scooter",167,298,8,1,9,2018
"scooter",133,705,12,3,9,2018
"scooter",449,1157,20,5,9,2018
"scooter",148,621,10,5,9,2018
"scooter",192,392,10,3,9,2018
"scooter",2257,8345,18,0,9,2018
"scooter",100,270,12,3,9,2018
"scooter",223,477,12,6,9,2018
"scooter",197,840,13,3,9,2018
"scooter",193,872,21,0,9,2018
"scooter",249,500,20,3,9,2018
"scooter",586,967,17,1,9,2018
"scooter",138,455,8,3,9,2018
"scooter",140,311,19,0,9,2018
"scooter",1668,4500,16,6,9,2018
"scooter",1767,1383,18,6,9,2018
"scooter",737,989,13,3,9,2018
"scooter",2028,3957,15,3,9,2018
"scooter",1092,1787,18,6,9,2018
"scooter",344,1151,10,6,9,2018
"scooter",1101,1355,11,2,9,2018
"scooter",36,0,15,2,9,2018
"scooter",796,968,15,6,9,2018
"scooter",201,162,13,5,9,2018
"scooter",349,0,21,1,9,2018
"scooter",239,580,8,2,9,2018
"scooter",49,105,12,6,9,2018
"scooter",494,1596,19,4,9,2018
"scooter",24,2,20,1,9,2018
"scooter",223,237,11,6,9,2018
"scooter",227,307,8,5,9,2018
"scooter",501,0,21,3,9,2018
"scooter",32,12,18,4,9,2018
"scooter",437,1117,17,5,9,2018
"scooter",1013,2162,14,0,9,2018
"scooter",2235,6863,13,6,9,2018
"bicycle",1200,3991,21,2,9,2018
"scooter",940,1874,17,4,9,2018
"scooter",366,696,12,3,9,2018
"scooter",32,3,15,6,9,2018
"scooter",283,0,13,6,9,2018
"scooter",2039,1757,19,5,9,2018
"scooter",1955,4951,11,0,9,2018
"scooter",149,0,15,4,9,2018
"scooter",219,400,19,5,9,2018
"scooter",3422,4473,12,0,9,2018
"scooter",147,622,11,2,9,2018
"scooter",294,1129,20,1,9,2018
"scooter",438,851,13,3,9,2018
"scooter",135,121,1,6,9,2018
"scooter",94,316,21,5,9,2018
"scooter",434,2037,19,5,9,2018
"scooter",243,135,20,6,9,2018
"scooter",793,2331,15,6,9,2018
"scooter",72,1,8,2,9,2018
"bicycle",425,2366,9,5,9,2018
"scooter",323,379,13,4,9,2018
"scooter",596,2667,0,0,9,2018
"scooter",747,2100,20,3,9,2018
"scooter",148,637,11,4,9,2018
"scooter",68,1,13,3,9,2018
"scooter",67,8,20,0,9,2018
"scooter",331,795,17,0,9,2018
"scooter",336,700,18,3,9,2018
"scooter",489,1581,15,3,9,2018
"scooter",261,226,17,6,9,2018
"bicycle",520,2366,19,0,9,2018
"scooter",219,820,16,6,9,2018
"scooter",514,816,18,5,9,2018
"scooter",1483,6300,17,3,9,2018
"scooter",1328,4910,17,0,9,2018
"scooter",2545,5700,17,6,9,2018
"scooter",534,1600,13,5,9,2018
"scooter",255,866,8,5,9,2018
"scooter",814,679,19,0,9,2018
"scooter",729,2312,13,6,9,2018
"scooter",592,2017,13,0,9,2018
"scooter",394,0,10,6,9,2018
"scooter",1937,1662,12,5,9,2018
"scooter",110,0,17,6,9,2018
"scooter",240,202,11,5,9,2018
"scooter",558,1500,20,5,9,2018
"bicycle",229,1175,0,6,9,2018
"scooter",481,1402,12,5,9,2018
"scooter",421,1163,20,2,9,2018
"scooter",352,1553,18,2,9,2018
"scooter",536,1146,16,6,9,2018
"scooter",800,839,13,2,9,2018
"scooter",186,500,18,3,9,2018
"scooter",176,860,11,3,9,2018
"scooter",196,826,19,4,9,2018
"scooter",224,684,12,1,9,2018
"scooter",560,983,17,5,9,2018
"scooter",757,2600,14,1,9,2018
"scooter",410,377,14,0,9,2018
"scooter",1738,2185,20,5,9,2018
"scooter",73,4,17,0,9,2018
"scooter",248,511,19,4,9,2018
"scooter",437,1617,19,1,9,2018
"scooter",119,202,11,6,9,2018
"scooter",344,1164,16,3,9,2018
"scooter",399,631,10,4,9,2018
"scooter",1721,2384,16,3,9,2018
"scooter",526,1183,20,5,9,2018
"bicycle",1092,3637,15,3,9,2018
"scooter",512,1040,18,1,9,2018
"scooter",40,0,17,6,9,2018
"scooter",381,407,19,4,9,2018
"scooter",511,2478,19,5,9,2018
"scooter",578,1647,13,4,9,2018
"scooter",1531,4680,16,1,9,2018
"scooter",490,1436,11,5,9,2018
"scooter",238,100,9,5,9,2018
"scooter",55,0,10,4,9,2018
"scooter",4724,536,11,1,9,2018
"scooter",238,566,12,0,9,2018
"scooter",199,600,15,3,9,2018
"scooter",420,0,15,5,9,2018
"scooter",922,681,12,6,9,2018
"scooter",312,769,12,5,9,2018
"scooter",309,0,13,4,9,2018
"scooter",138,555,12,4,9,2018
"scooter",216,811,10,2,9,2018
"scooter",146,657,18,3,9,2018
"scooter",489,2307,11,1,9,2018
"scooter",361,679,19,5,9,2018
"scooter",688,3413,19,4,9,2018
"scooter",457,1267,17,0,9,2018
"scooter",439,0,14,1,9,2018
"scooter",192,479,15,3,9,2018
"scooter",166,222,12,2,9,2018
"scooter",300,657,10,0,9,2018
"scooter",2542,7300,17,3,9,2018
"scooter",162,205,11,6,9,2018
"scooter",1516,1551,15,6,9,2018
"scooter",427,1482,10,3,9,2018
"scooter",1075,2251,13,0,9,2018
"scooter",104,0,13,1,9,2018
"scooter",373,1123,19,6,9,2018
"scooter",217,0,14,5,9,2018
"scooter",702,1907,19,5,9,2018
"scooter",2883,10182,10,1,9,2018
"scooter",101,175,12,6,9,2018
"scooter",654,1546,14,0,9,2018
"scooter",84,65,17,4,9,2018
"scooter",669,1900,19,6,9,2018
"scooter",306,0,13,3,9,2018
"scooter",2406,2549,12,0,9,2018
"scooter",767,631,21,2,9,2018
"scooter",335,723,13,6,9,2018
"scooter",226,589,17,6,9,2018
"scooter",1381,3874,18,4,9,2018
"scooter",209,346,15,2,9,2018
"scooter",572,1384,20,6,9,2018
"scooter",138,477,17,1,9,2018
"scooter",82,0,15,6,9,2018
"scooter",214,466,16,3,9,2018
"scooter",401,950,19,3,9,2018
"scooter",96,29,19,6,9,2018
"scooter",564,2225,15,3,9,2018
"scooter",163,112,14,6,9,2018
"scooter",772,1161,18,2,9,2018
"scooter",512,1036,17,0,9,2018
"scooter",478,1077,15,5,9,2018
"scooter",186,500,14,3,9,2018
"scooter",348,954,10,6,9,2018
"scooter",1092,1664,17,6,9,2018
"scooter",2039,6100,17,6,9,2018
"scooter",371,561,17,5,9,2018
"scooter",107,85,18,5,9,2018
"scooter",925,1769,16,0,9,2018
"scooter",823,2639,8,6,9,2018
"scooter",3254,2871,9,6,9,2018
"scooter",476,0,13,5,9,2018
"scooter",243,260,17,1,9,2018
"scooter",353,765,8,4,9,2018
"scooter",142,182,13,5,9,2018
"scooter",514,2097,14,6,9,2018
"scooter",769,679,13,3,9,2018
"scooter",566,0,15,4,9,2018
"bicycle",1260,3268,14,2,9,2018
"scooter",152,225,18,2,9,2018
"scooter",77,0,17,1,9,2018
"scooter",303,628,9,1,9,2018
"scooter",1064,2697,9,2,9,2018
"scooter",650,2224,17,1,9,2018
"scooter",236,980,9,4,9,2018
"scooter",193,388,21,4,9,2018
"scooter",239,428,15,2,9,2018
"scooter",754,521,18,6,9,2018
"scooter",226,631,19,0,9,2018
"scooter",706,1101,15,4,9,2018
"scooter",392,699,9,1,9,2018
"scooter",263,755,11,6,9,2018
"scooter",647,2983,8,6,9,2018
"scooter",217,821,20,5,9,2018
"scooter",105,115,16,5,9,2018
"scooter",451,1468,14,5,9,2018
"bicycle",755,2140,12,1,9,2018
"scooter",890,1172,16,6,9,2018
"scooter",396,704,9,6,9,2018
"scooter",76,0,2,6,9,2018
"scooter",774,1232,18,4,9,2018
"scooter",274,906,15,3,9,2018
"scooter",246,330,15,0,9,2018
"scooter",554,1712,9,5,9,2018
"scooter",195,652,8,2,9,2018
"scooter",362,1240,13,2,9,2018
"scooter",181,165,12,2,9,2018
"scooter",181,684,17,0,9,2018
"scooter",345,0,12,5,9,2018
"scooter",1912,4758,10,0,9,2018
"scooter",103,363,20,0,9,2018
"scooter",588,919,13,0,9,2018
"scooter",320,501,14,1,9,2018
"scooter",888,1477,9,3,9,2018
"scooter",549,2100,11,3,9,2018
"scooter",61,0,13,1,9,2018
"scooter",222,633,21,2,9,2018
"scooter",299,1265,10,4,9,2018
"scooter",177,561,9,6,9,2018
"scooter",1301,3949,16,4,9,2018
"scooter",178,0,16,0,9,2018
"scooter",186,316,15,0,9,2018
"scooter",246,300,7,4,9,2018
"scooter",380,1395,12,1,9,2018
"scooter",369,912,12,1,9,2018
"scooter",680,949,20,4,9,2018
"scooter",423,1284,11,4,9,2018
"scooter",904,2966,8,1,9,2018
"scooter",300,500,11,0,9,2018
"scooter",667,0,20,6,9,2018
"scooter",259,1164,11,2,9,2018
"scooter",347,1174,14,4,9,2018
"scooter",329,871,14,2,9,2018
"scooter",626,2000,12,6,9,2018
"scooter",2742,8083,17,4,9,2018
"scooter",179,327,12,1,9,2018
"scooter",2889,4678,18,3,9,2018
"scooter",98,0,18,5,9,2018
"scooter",532,663,17,1,9,2018
"scooter",504,2851,17,5,9,2018
"scooter",980,1081,19,6,9,2018
"scooter",197,775,18,4,9,2018
"scooter",509,2083,11,2,9,2018
"scooter",198,0,16,0,9,2018
"scooter",1630,3480,14,0,9,2018
"scooter",155,182,17,2,9,2018
"bicycle",260,805,0,6,9,2018
"scooter",224,186,10,4,9,2018
"scooter",802,2654,15,0,9,2018
"scooter",798,432,10,0,9,2018
"scooter",400,900,16,5,9,2018
"bicycle",398,1287,8,3,9,2018
"scooter",37,0,18,6,9,2018
"scooter",788,1072,10,3,9,2018
"scooter",523,1961,17,3,9,2018
"scooter",235,0,16,1,9,2018
"scooter",105,166,16,6,9,2018
"scooter",975,971,17,0,9,2018
"scooter",474,600,20,6,9,2018
"scooter",561,796,11,4,9,2018
"scooter",254,646,20,1,9,2018
"scooter",1026,995,10,0,9,2018
"scooter",1904,3177,19,5,9,2018
"scooter",175,462,17,5,9,2018
"scooter",325,762,12,6,9,2018
"scooter",1364,1082,15,6,9,2018
"scooter",421,1775,17,0,9,2018
"scooter",1272,5134,11,0,9,2018
"scooter",395,927,12,1,9,2018
"scooter",275,357,15,5,9,2018
"scooter",151,690,14,1,9,2018
"scooter",696,3358,1,6,9,2018
"scooter",179,207,15,1,9,2018
"scooter",393,1946,11,2,9,2018
"scooter",248,905,15,6,9,2018
"scooter",746,867,19,5,9,2018
"scooter",141,222,9,4,9,2018
"scooter",356,617,12,5,9,2018
"scooter",837,2774,16,6,9,2018
"scooter",477,1960,10,2,9,2018
"scooter",251,562,16,3,9,2018
"scooter",476,0,7,2,9,2018
"scooter",641,1069,16,1,9,2018
"scooter",143,167,16,0,9,2018
"scooter",301,1020,22,2,9,2018
"scooter",218,448,13,5,9,2018
"scooter",175,300,13,4,9,2018
"scooter",324,904,11,5,9,2018
"scooter",991,1569,10,0,9,2018
"scooter",647,1705,10,0,9,2018
"scooter",285,773,9,2,9,2018
"scooter",408,700,10,4,9,2018
"scooter",49,0,15,6,9,2018
"scooter",17,0,18,6,9,2018
"scooter",13,20,17,3,9,2018
"scooter",460,1592,11,3,9,2018
"bicycle",2365,7162,9,5,9,2018
"scooter",435,1899,17,1,9,2018
"scooter",531,1304,19,4,9,2018
"scooter",297,1100,16,6,9,2018
"scooter",1174,5228,16,6,9,2018
"scooter",216,700,7,3,9,2018
"scooter",251,662,9,2,9,2018
"scooter",1159,3679,20,0,9,2018
"scooter",913,2200,19,6,9,2018
"scooter",1071,1069,15,1,9,2018
"scooter",141,508,19,3,9,2018
"scooter",469,1033,19,2,9,2018
"scooter",384,1000,13,6,9,2018
"scooter",51,3,21,5,9,2018
"bicycle",788,3396,8,1,9,2018
"scooter",418,1400,7,5,9,2018
"scooter",333,0,13,4,9,2018
"scooter",688,1279,14,0,9,2018
"scooter",193,85,15,3,9,2018
"scooter",349,0,8,0,9,2018
"scooter",301,0,14,3,9,2018
"scooter",263,607,11,3,9,2018
"scooter",466,134,19,6,9,2018
"scooter",443,830,17,1,9,2018
"scooter",342,0,18,1,9,2018
"scooter",130,13,18,6,9,2018
"scooter",510,1336,14,4,9,2018
"scooter",642,1000,14,6,9,2018
"scooter",223,419,12,3,9,2018
"scooter",905,1368,20,4,9,2018
"scooter",282,188,14,0,9,2018
"scooter",449,983,12,5,9,2018
"scooter",274,928,11,1,9,2018
"scooter",372,0,13,0,9,2018
"scooter",425,368,20,6,9,2018
"scooter",350,710,13,1,9,2018
"scooter",206,617,12,6,9,2018
"scooter",65,42,19,2,9,2018
"scooter",1455,1807,13,4,9,2018
"scooter",201,19,10,0,9,2018
"scooter",859,2631,21,6,9,2018
"scooter",1467,2004,18,5,9,2018
"scooter",1732,6759,13,0,9,2018
"scooter",1615,1151,7,4,9,2018
"scooter",149,68,18,0,9,2018
"scooter",241,0,1,0,9,2018
"scooter",2463,4954,20,1,9,2018
"scooter",388,1460,16,4,9,2018
"scooter",311,892,12,1,9,2018
"scooter",170,417,8,5,9,2018
"scooter",267,705,19,3,9,2018
"scooter",51,0,7,2,9,2018
"scooter",260,585,19,5,9,2018
"scooter",228,869,20,4,9,2018
"scooter",463,2300,14,1,9,2018
"scooter",129,432,21,4,9,2018
"scooter",362,0,16,0,9,2018
"scooter",17,0,15,2,9,2018
"scooter",555,1884,17,0,9,2018
"scooter",84,262,10,6,9,2018
"scooter",133,209,16,0,9,2018
"scooter",131,0,15,4,9,2018
"scooter",1592,2679,17,0,9,2018
"scooter",375,1314,18,2,9,2018
"scooter",70,0,17,3,9,2018
"scooter",49,46,13,4,9,2018
"scooter",1218,2208,17,3,9,2018
"scooter",254,984,23,6,9,2018
"scooter",452,881,19,0,9,2018
"scooter",360,630,13,0,9,2018
"scooter",59,1,20,0,9,2018
"scooter",1018,2823,14,0,9,2018
"scooter",420,1942,20,1,9,2018
"scooter",379,1315,18,3,9,2018
"scooter",931,3066,18,3,9,2018
"scooter",438,1051,11,6,9,2018
"scooter",86,0,19,3,9,2018
"scooter",125,100,17,5,9,2018
"scooter",58,0,12,5,9,2018
"scooter",1033,870,20,6,9,2018
"scooter",384,0,13,3,9,2018
"scooter",247,463,19,3,9,2018
"scooter",542,0,13,3,9,2018
