"ID","Device ID","Vehicle Type","Trip Duration","Trip Distance","Start Time","End Time","Modified Date","Month","Hour","Day of Week","Council District (Start)","Council District (End)","Year"
"cd7c0880-6f90-401a-ad98-80ba06ebd119","0e06bd1c-5040-4696-a42e-4e6d3300cb27","scooter",211,1002,"02/16/2019 08:00:00 AM","02/16/2019 08:00:00 AM","02/16/2019 02:17:15 PM",2,8,6,3,3,2019
"726fff0a-ca70-4e0f-9f46-3acb2478f19b","54675bdb-7bae-4527-8e86-20feb3b55ac6","scooter",303,869,"02/16/2019 05:30:00 PM","02/16/2019 05:30:00 PM","03/12/2019 04:04:20 PM",2,17,6,9,9,2019
"41e08d62-31fb-4091-98f1-f15c3725d1ad","21783c8c-16b9-4332-8f8b-7413a113227e","scooter",433,720,"02/23/2019 05:45:00 PM","02/23/2019 05:45:00 PM","02/24/2019 12:02:17 AM",2,17,6,9,9,2019
"df3b6461-63c4-4955-835a-7762000b4bee","4f76bb15-4ae5-4ae3-b71f-8d881c4084cf","scooter",242,287,"02/01/2019 11:00:00 AM","02/01/2019 11:00:00 AM","02/01/2019 05:32:13 PM",2,11,5,9,9,2019
"f8b8a495-a9d5-42bb-be3a-e82000f84155","1a608aec-ff25-4017-b09d-ea28d269f892","scooter",262,611,"02/24/2019 05:00:00 PM","02/24/2019 05:00:00 PM","02/24/2019 11:17:15 PM",2,17,0,9,9,2019
"6d0c31cc-5600-455d-80eb-4ddee536c568","bee08a67-80a3-430e-9359-b9ee6be351cb","scooter",433,1449,"02/07/2019 02:15:00 PM","02/07/2019 02:15:00 PM","02/07/2019 08:32:14 PM",2,14,4,9,9,2019
"7a4c23cc-8f0a-431e-b7b9-137e2479a3ee","a2ce5665-d998-473b-87d9-56124aebc744","scooter",601,1530,"02/07/2019 08:45:00 PM","02/07/2019 09:00:00 PM","02/08/2019 03:02:14 AM",2,20,4,9,9,2019
"fd3c5693-acaf-4581-8fa3-998fe4729e25","9d669d9a-b916-4cf5-aacc-8f5f00b99fb8","scooter",533,1330,"02/01/2019 12:00:00 AM","02/01/2019 12:15:00 AM","02/01/2019 06:32:12 AM",2,0,5,3,3,2019
"a110a1f7-183d-466e-8ef0-48f6e5bc6495","ec4f8da7-f264-4273-9774-dcba1cdc46b3","scooter",410,1926,"02/20/2019 06:30:00 PM","02/20/2019 06:30:00 PM","02/21/2019 12:47:12 AM",2,18,3,9,9,2019
"8ddda37f-418d-4833-996b-430e7bbc6299","e30e55c5-e70e-458e-bdd4-7f9db0c00034","scooter",477,1203,"02/03/2019 03:00:00 AM","02/03/2019 03:00:00 AM","02/03/2019 09:17:09 AM",2,3,0,9,9,2019
"1de9ac67-4d0e-43ee-a4dc-266d22b06f6c","3f997123-bc0d-4271-b092-1d3efa567d22","scooter",285,847,"02/27/2019 04:15:00 PM","02/27/2019 04:15:00 PM","02/27/2019 10:32:11 PM",2,16,3,5,9,2019
